index,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE
0,UPPER CHANGI MRT STATION EXIT B,,NIL,UPPER CHANGI MRT STATION EXIT B,UPPER CHANGI MRT STATION EXIT B,NIL,42260.64122,35911.76355,1.341044381,103.9614589,103.9614589
1,UPPER CHANGI MRT STATION EXIT C,,NIL,UPPER CHANGI MRT STATION EXIT C,UPPER CHANGI MRT STATION EXIT C,NIL,42279.16607,36015.75508,1.341984832,103.9616254,103.9616254
2,UPPER CHANGI MRT STATION EXIT D,,NIL,UPPER CHANGI MRT STATION EXIT D,UPPER CHANGI MRT STATION EXIT D,NIL,42214.09269,35890.96588,1.340856317,103.96104059999999,103.96104059999999
3,UPPER CHANGI MRT STATION EXIT A,,NIL,UPPER CHANGI MRT STATION EXIT A,UPPER CHANGI MRT STATION EXIT A,NIL,42246.13441,36003.9595,1.341878173,103.96132850000001,103.96132850000001
4,UPPER CHANGI MRT STATION (DT34),690,UPPER CHANGI ROAD EAST,UPPER CHANGI MRT STATION (DT34),690 UPPER CHANGI ROAD EAST UPPER CHANGI MRT STATION SINGAPORE 485990,485990,42262.16854,35988.65797,1.341739784,103.9614726,103.9614726
0,CHANGI AIRPORT MRT STATION EXIT A,,NIL,CHANGI AIRPORT MRT STATION EXIT A,CHANGI AIRPORT MRT STATION EXIT A,NIL,45356.362,37603.41804,1.356341421,103.9892766,103.9892766
1,CHANGI AIRPORT MRT STATION EXIT B,,NIL,CHANGI AIRPORT MRT STATION EXIT B,CHANGI AIRPORT MRT STATION EXIT B,NIL,45136.88712,37700.58138,1.357220256,103.9873046,103.9873046
2,CHANGI AIRPORT MRT STATION (CG2),70,AIRPORT BOULEVARD,CHANGI AIRPORT MRT STATION (CG2),70 AIRPORT BOULEVARD CHANGI AIRPORT MRT STATION SINGAPORE 819661,819661,45201.32039,37729.193380000004,1.357478974,103.98788359999999,103.98788359999999
0,BRADDELL MRT STATION,377,LORONG 1 TOA PAYOH,BRADDELL MRT STATION,377 LORONG 1 TOA PAYOH BRADDELL MRT STATION SINGAPORE 319756,319756,29495.431689999998,35807.54547,1.3401052070000001,103.8467559,103.8467559
0,BUANGKOK MRT STATION,10,SENGKANG CENTRAL,BUANGKOK MRT STATION,10 SENGKANG CENTRAL BUANGKOK MRT STATION SINGAPORE 545061,545061,34647.34459,40627.47059,1.3836941719999998,103.89305,103.89305
0,RAFFLES PLACE MRT STATION,5,RAFFLES PLACE,RAFFLES PLACE MRT STATION,5 RAFFLES PLACE RAFFLES PLACE MRT STATION SINGAPORE 048618,048618,30019.33135,29596.34373,1.2839332620000001,103.85146309999999,103.85146309999999
0,HOLLAND VILLAGE MRT STATION EXIT B,,NIL,HOLLAND VILLAGE MRT STATION EXIT B,HOLLAND VILLAGE MRT STATION EXIT B,NIL,23821.15977,32597.14093,1.311071198,103.79576970000001,103.79576970000001
1,HOLLAND VILLAGE MRT STATION EXIT C,,NIL,HOLLAND VILLAGE MRT STATION EXIT C,HOLLAND VILLAGE MRT STATION EXIT C,NIL,23818.341969999998,32557.576439999997,1.31071339,103.7957443,103.7957443
2,HOLLAND VILLAGE MRT STATION EXIT A,,NIL,HOLLAND VILLAGE MRT STATION EXIT A,HOLLAND VILLAGE MRT STATION EXIT A,NIL,23861.75501,32613.988269999998,1.311223565,103.7961344,103.7961344
3,HOLLAND VILLAGE MRT STATION (CC21),200,HOLLAND AVENUE,HOLLAND VILLAGE MRT STATION (CC21),200 HOLLAND AVENUE HOLLAND VILLAGE MRT STATION SINGAPORE 278995,278995,23891.21523,32726.41283,1.312240296,103.79639909999999,103.79639909999999
4,DBS HOLLAND VILLAGE MRT STATION,200,HOLLAND AVENUE,DBS HOLLAND VILLAGE MRT STATION,200 HOLLAND AVENUE DBS HOLLAND VILLAGE MRT STATION SINGAPORE 278995,278995,23891.21529,32726.412889999996,1.312240297,103.79639909999999,103.79639909999999
0,TELOK BLANGAH MRT STATION EXIT A,,NIL,TELOK BLANGAH MRT STATION EXIT A,TELOK BLANGAH MRT STATION EXIT A,NIL,25391.9759,28136.929180000003,1.270734786,103.80988459999999,103.80988459999999
1,TELOK BLANGAH MRT STATION (CC28),463,TELOK BLANGAH ROAD,TELOK BLANGAH MRT STATION (CC28),463 TELOK BLANGAH ROAD TELOK BLANGAH MRT STATION SINGAPORE 109028,109028,25378.2908,28133.79905,1.270706477,103.80976159999999,103.80976159999999
2,OCBC TELOK BLANGAH MRT STATION,463,TELOK BLANGAH ROAD,OCBC TELOK BLANGAH MRT STATION,463 TELOK BLANGAH ROAD OCBC TELOK BLANGAH MRT STATION SINGAPORE 109028,109028,25378.2908,28133.799110000004,1.270706478,103.80976159999999,103.80976159999999
0,TELOK AYER MRT STATION EXIT B,,NIL,TELOK AYER MRT STATION EXIT B,TELOK AYER MRT STATION EXIT B,NIL,29719.28592,29437.864410000002,1.282500049,103.84876700000001,103.84876700000001
1,TELOK AYER MRT STATION EXIT C,,NIL,TELOK AYER MRT STATION EXIT C,TELOK AYER MRT STATION EXIT C,NIL,29728.088180000002,29413.06043,1.28227573,103.84884609999999,103.84884609999999
2,TELOK AYER MRT STATION EXIT A,,NIL,TELOK AYER MRT STATION EXIT A,TELOK AYER MRT STATION EXIT A,NIL,29691.000760000003,29370.527469999997,1.281891079,103.8485129,103.8485129
3,TELOK AYER MRT STATION (DT18),7,CROSS STREET,TELOK AYER MRT STATION (DT18),7 CROSS STREET TELOK AYER MRT STATION SINGAPORE 048416,048416,29706.12592,29390.195389999997,1.282068948,103.8486488,103.8486488
0,CANBERRA MRT STATION (NS12),11,CANBERRA LINK,CANBERRA MRT STATION (NS12),11 CANBERRA LINK CANBERRA MRT STATION SINGAPORE 756972,756972,27597.596939999996,47193.60088,1.443076641,103.82970259999999,103.82970259999999
0,WOODLANDS NORTH MRT STATION EXIT 1,,NIL,WOODLANDS NORTH MRT STATION EXIT 1,WOODLANDS NORTH MRT STATION EXIT 1,NIL,22672.11658,47730.90511,1.4479353190000002,103.7854422,103.7854422
1,WOODLANDS NORTH MRT STATION EXIT 2,,NIL,WOODLANDS NORTH MRT STATION EXIT 2,WOODLANDS NORTH MRT STATION EXIT 2,NIL,22634.61107,47854.9029,1.4490567019999998,103.7851052,103.7851052
2,WOODLANDS NORTH MRT STATION (TE1),20,WOODLANDS NORTH COAST ROAD,WOODLANDS NORTH MRT STATION (TE1),20 WOODLANDS NORTH COAST ROAD WOODLANDS NORTH MRT STATION SINGAPORE 737668,737668,22699.99124,47770.39457,1.448292453,103.7856927,103.7856927
