host_is_superhost,host_identity_verified,accommodates,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_30,number_of_reviews,instant_bookable,calculated_host_listings_count,host_days_active,air_conditioning,bbq,balcony,bed_linen,breakfast,tv,cooking_basics,elevator,gym,child_friendly,hot_tub,pool,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,wheelchair_access,description_text_length,transit_text_length,distance_to_nearest_station,distance_to_city,sentiment_compound,host_response_time_unknown,host_response_time_within_a_day,host_response_rate_50-79%,host_response_rate_80-94%,host_acceptance_rate_50-69%,host_acceptance_rate_70-89%,host_acceptance_rate_unknown,neighbourhood_group_cleansed_central_region,neighbourhood_group_cleansed_east_region,neighbourhood_group_cleansed_north_region,neighbourhood_group_cleansed_north-east_region,neighbourhood_group_cleansed_west_region,room_type_entire_home/apt,room_type_private_room,room_type_shared_room,review_scores_rating_80-89/100,review_scores_rating_no_reviews,review_scores_accuracy_9/10,review_scores_cleanliness_0-8/10,review_scores_checkin_10/10,review_scores_communication_10/10,review_scores_location_9/10,review_scores_value_10/10,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,days_since_first_review_2-3_years,days_since_first_review_>4_years,days_since_last_review_>2_years,property_category_apartment,property_category_condo,property_category_hostel,property_category_svc_apt_hotel
0,1,1,1.0,1.0,49.0,0.0,15.0,1,10.0,18,0,0,1,81,1357.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,167,79,0.03894729898983652,6.892995250963513,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,1.0,1.0,49.0,0.0,15.0,1,10.0,18,22,1,1,138,2956.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,167,150,0.25033619470298585,4.632489241851614,0.6538,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
0,0,2,1.0,1.0,150.0,0.0,30.0,1,0.0,10,23,0,0,2,259.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,27,0.3805939338760405,3.5937598982236647,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,2,1.0,1.0,82.0,0.0,29.0,1,0.0,10,23,0,0,2,259.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,13,0.32851582683993785,3.6048655203199416,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,2,1.0,1.0,150.0,0.0,100.0,1,0.0,30,29,0,0,103,969.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,156,11,0.7330970526659251,2.09453867318371,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,3,1.0,2.0,78.0,0.0,40.0,2,0.0,7,25,0,1,10,955.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,174,30,0.15065063463141956,3.8300831064586816,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,3,1.0,2.0,73.0,0.0,40.0,2,0.0,7,24,0,1,10,955.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,183,30,0.015905232005842748,3.7213640709414415,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,2,1.0,1.0,150.0,0.0,100.0,1,0.0,30,29,0,0,99,1083.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,155,11,0.7870349438165233,2.238800688283203,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,2.0,3.0,184.0,0.0,100.0,1,0.0,30,29,0,0,103,969.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,148,12,0.6276482210917405,4.330613755273301,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,1.0,1.0,175.0,0.0,100.0,1,0.0,28,29,0,0,103,969.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,156,20,0.15719601328249902,3.645384903878377,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,1.0,1.0,167.0,0.0,100.0,1,0.0,28,29,0,0,103,969.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,153,11,0.05245689947249309,3.7841082641424,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,1.0,1.0,170.0,0.0,100.0,1,0.0,28,29,0,0,103,969.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,155,10,0.04931132271829776,3.9619657525245775,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,1.0,1.0,150.0,0.0,100.0,1,0.0,28,29,0,0,99,1083.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,163,11,0.0737526723990491,9.631683352061767,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1.0,1.0,225.0,0.0,75.0,1,0.0,26,29,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,144,13,0.09511530407393604,2.43892677107198,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,2.0,2.0,194.0,0.0,100.0,1,0.0,28,29,0,0,99,1083.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,167,22,0.03605960200672025,1.8630164765500496,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,2,1.0,1.0,159.0,0.0,75.0,1,0.0,27,29,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,158,14,0.3264969245071456,3.338727422194381,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,2,1.0,1.0,136.0,0.0,75.0,1,0.0,26,29,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,176,22,0.5809933903047193,4.4154928876197355,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1.0,1.0,165.0,0.0,75.0,1,0.0,28,29,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,149,46,0.5961673772836055,1.6014637499708515,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,2.0,2.0,200.0,0.0,100.0,1,0.0,28,29,0,0,99,1083.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,162,13,0.8444490756774328,0.9909345957158724,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,4,2.0,2.0,187.0,0.0,100.0,1,0.0,28,29,0,0,99,1083.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,163,12,0.2520486438438121,4.498903146047595,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,6,3.0,3.0,150.0,3000.0,200.0,1,0.0,90,30,0,1,1,1048.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0,1.1014801806443153,8.961454228028751,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,4,1.0,3.0,79.0,0.0,0.0,1,0.0,1,0,0,1,6,517.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,169,12,0.2529891220085858,3.864030138601165,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,2.0,0.0,240.0,480.0,100.0,1,0.0,90,0,0,0,1,3272.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,169,77,0.12605820807142032,8.162185800786196,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,4,1.0,3.0,80.0,0.0,0.0,1,0.0,1,0,0,1,6,517.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,173,12,0.32969779381027536,3.778336956798576,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,1.0,3.0,80.0,0.0,0.0,1,0.0,1,0,1,1,6,517.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,173,12,0.3004159852883425,3.9598914804491225,0.6908,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
0,0,5,2.0,3.0,150.0,300.0,0.0,5,50.0,7,28,0,0,17,2247.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.3392382271447376,3.2442878473899275,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,7,3.0,4.0,150.0,300.0,0.0,7,50.0,3,21,0,0,17,2247.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0.3262386447708023,3.124753337585926,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,7,3.0,4.0,130.0,300.0,0.0,7,50.0,7,21,0,0,16,1067.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.2922749789502109,3.0928594035689536,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,2,1.0,1.0,120.0,0.0,0.0,1,0.0,6,22,0,0,5,1612.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,184,172,0.1516600071688231,3.219871919043328,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,5,3.0,3.0,150.0,300.0,0.0,5,50.0,3,28,0,0,15,405.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.29593310491126995,3.1501141529249916,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,4,2.0,2.0,214.0,0.0,100.0,1,0.0,28,29,0,0,99,1083.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,168,12,0.526637668757675,2.1416694413721884,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,1.0,1.0,160.0,0.0,85.0,1,0.0,25,29,0,0,99,1083.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,158,14,0.1742156618990294,3.485264826795312,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,6,3.0,4.0,247.0,0.0,100.0,1,0.0,26,29,0,0,99,1083.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,169,30,0.8475587341906674,1.3085140338029633,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,0.0,1.0,175.0,0.0,75.0,1,0.0,26,29,0,0,99,1083.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,46,0.7033556132830373,1.471885202674513,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,1.0,3.0,300.0,0.0,0.0,1,0.0,1,30,0,0,1,73.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119,0,0.14275192718221028,4.5413617280945715,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,2.0,2.0,189.0,250.0,35.0,4,15.0,20,30,0,0,54,714.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57,0,0.5547136575657444,5.753604978539981,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,2,1.0,1.0,231.0,0.0,50.0,1,0.0,25,29,0,0,99,1083.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,13,0.112562978172265,2.5020318881811603,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,2,1.0,1.0,124.0,0.0,20.0,1,0.0,27,29,0,0,99,1083.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,22,0.5054896792424171,4.4229569104962065,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,4,1.0,1.0,138.0,150.0,0.0,2,18.0,2,27,0,1,38,1570.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,166,49,0.4782958825372248,2.132107152190837,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,1,1.0,1.0,136.0,0.0,0.0,1,0.0,30,30,0,0,2,1785.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65,2,0.25786478128204954,4.008650276881879,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,2,1.0,1.0,295.0,0.0,0.0,1,0.0,1,30,0,1,6,830.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153,0,0.17732862847526376,4.016449704316398,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,6,3.0,3.0,168.0,150.0,30.0,6,10.0,29,26,0,1,37,533.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,50,0,0.5848402811936088,5.7359391290872725,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1.0,1.0,319.0,0.0,0.0,1,0.0,1,30,0,1,6,830.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158,0,0.1132188571290219,3.8823201214878496,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,2,1.0,1.0,48.0,0.0,0.0,1,25.0,1,0,2,0,1,639.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188,62,0.01088018963194285,4.9891467947536325,0.8689,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0,6,3.0,3.0,224.0,4800.0,0.0,1,0.0,7,30,0,0,12,115.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21,0,0.6014075589093738,7.0426699912413095,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,2,1.0,1.0,101.0,150.0,30.0,2,10.0,84,0,0,1,37,533.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,70,0,0.4398786988088593,5.395065468446774,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1.0,1.0,150.0,0.0,100.0,1,0.0,28,29,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,163,11,0.32583676762028163,9.595870833832713,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,4,2.0,2.0,194.0,0.0,100.0,1,0.0,28,29,0,0,103,969.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,167,22,0.20976415792376196,1.7391278641364796,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,3,2.0,2.0,200.0,0.0,0.0,1,0.0,28,29,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,162,13,0.11369779468908806,2.003604497042132,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,2,2.0,2.0,213.0,0.0,100.0,1,0.0,28,1,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,163,12,0.3067622513107073,2.3854122372806557,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,2.0,2.0,170.0,0.0,100.0,1,0.0,28,29,0,0,99,1083.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,164,11,0.3929152082374044,4.329003792458488,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,2.0,2.0,170.0,0.0,100.0,1,0.0,28,29,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,183,30,0.4103991288065959,4.432350605733763,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,2.0,2.0,187.0,0.0,100.0,1,0.0,28,29,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,163,12,0.2521627425224024,4.5103302167019415,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,5,2.0,2.0,263.0,2000.0,0.0,2,10.0,1,29,0,0,12,115.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19,0,0.37503103449600345,3.328797846409949,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,6,3.0,4.0,247.0,0.0,100.0,1,0.0,28,1,0,0,103,969.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,169,30,0.9877197299913666,1.4085431105437844,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,4,0.0,2.0,170.0,150.0,15.0,4,18.0,6,0,0,1,29,1268.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,163,45,0.4581954174524653,2.0623982250652,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,10,3.0,3.0,286.0,0.0,0.0,1,0.0,5,22,0,0,1,69.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28,0,0.12425145967393912,3.6544015240973575,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1,1.0,1.0,53.0,1350.0,0.0,1,0.0,90,29,0,0,1,2533.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,173,16,0.4043341598732832,1.703114210609093,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,2,1.0,0.0,43.0,145.0,20.0,1,20.0,5,0,0,1,1,742.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,122,15,1.1682222358328462,15.618533184630925,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,2,1.0,1.0,150.0,0.0,100.0,1,0.0,28,29,0,0,99,1083.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,161,21,0.3524227306706988,4.276672497869153,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,5,2.0,4.0,70.0,0.0,0.0,1,0.0,1,20,1,0,24,1203.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.414800133372062,3.841353815079936,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,4,2.0,3.0,152.0,200.0,40.0,3,20.0,3,26,0,1,25,1891.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,162,79,0.6182869374702916,3.8911750590706515,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
